target,mission,label,published_period,published_depth_ppm,published_duration_hr,mag
TIC 184670625,tess,false_positive,0.5241284,2400.0,1.017,12.5004
KIC 9786017,kepler,eclipse,2.249000963,58776.2,9.6022,12.502
KIC 5130740,kepler,eclipse,210.30644361,46455.4,6.68665,12.504
KIC 8382339,kepler,blend,5.40597608,461.0,2.79,12.504
TIC 10552342,tess,false_positive,7.5414411,16900.0,2.454,12.5058
TIC 17150865,tess,false_positive,0.8706763,1861.0,1.007,12.5065
TIC 81212286,tess,false_positive,0.6850808,2675.7176662,1.0565887,12.507
KIC 9957668,kepler,eclipse,30.69533113,88771.2,5.94855,12.508
KIC 6612411,kepler,variable,8.46184728,411.2,35.525,12.509
KIC 5196851,kepler,variable,0.541396363,181.0,2.384,12.509
KIC 4636565,kepler,blend,2.81401302,55.7,5.801,12.511
TIC 137881699,tess,transit,2.9720774,6440.0,4.41,12.5119
KIC 3938073,kepler,eclipse,31.024310431,96480.3,7.63621,12.512
KIC 2554853,kepler,variable,309.494217,292.0,13.716,12.512
TIC 262530873,tess,false_positive,2.24172,23700.0,3.989,12.5145
KIC 5308537,kepler,transit,14.2651545,66.3,3.601,12.515
KIC 5563057,kepler,eclipse,1.049468616,22.0,4.848,12.519
KIC 5967194,kepler,variable,498.24938,522.6,8.73,12.519
TIC 126325985,tess,transit,3.312816,9473.166386,3.0522559,12.5192
KIC 8753657,kepler,transit,2.426304127,185.4,2.6624,12.52
KIC 10920086,kepler,variable,3.21318517,2046.1,15.47,12.52
TIC 68322189,tess,false_positive,1.2833689,20090.0,2.592,12.5209
KIC 11600889,kepler,transit,0.669310092,131.8,1.6274,12.521
TIC 470911286,tess,false_positive,1.6212474,1100.0,3.262,12.5225
TIC 82302240,tess,false_positive,2.5057108,3170.0,1.962,12.5225
TIC 344224831,tess,false_positive,8.0179256,8684.0,1.018,12.5227
KIC 3241619,kepler,eclipse,1.703347524,504406.0,3.3039,12.524
KIC 9724993,kepler,eclipse,7.863361238,18156.7,3.42771,12.524
KIC 3747262,kepler,blend,1.312459403,36.9,1.459,12.524
TIC 29336129,tess,false_positive,1.6363822,2383.8690387,5.2796046,12.5246
KIC 8713828,kepler,variable,1.25451792,,2.64,12.525
KIC 4950557,kepler,eclipse,24.714790706,208732.0,5.06776,12.526
TIC 153078576,tess,transit,2.7029187,5132.6782834,1.6998642,12.5264
TIC 436099179,tess,false_positive,0.8999342,1720.0,1.606,12.5284
TIC 27844066,tess,false_positive,1.8532983,10790.0,1.197,12.5299
TIC 143022742,tess,false_positive,14.6762658,3499.9379734,3.2320455,12.531
TIC 267561446,tess,false_positive,1.283251,1961.318203,2.012261,12.5313
KIC 6369548,kepler,variable,634.84739,542.6,16.186,12.532
TIC 9385460,tess,transit,3.3779614,7198.7471125,4.2709189,12.5329
KIC 10091257,kepler,eclipse,1.70192371,49833.0,3.0271,12.533
KIC 6131659,kepler,eclipse,17.527826808,347519.0,5.78491,12.534
TIC 419946164,tess,false_positive,1.7765395,14020.0,1.258,12.5348
TIC 283419843,tess,transit,2.6052674,11139.9639243,4.24521,12.5375
KIC 4245897,kepler,eclipse,11.2570616,690235.0,29.059,12.538
KIC 5621125,kepler,transit,14.80075082,501.4,5.762,12.538
TIC 452810327,tess,false_positive,2.3540172,6660.0,2.36,12.5398
KIC 12459808,kepler,blend,0.502446098,11.4,1.803,12.54
TIC 192520375,tess,false_positive,0.9109508,4720.0,1.473,12.5405
TIC 43064903,tess,false_positive,6.261169,4005.022808,2.0369188,12.5405
TIC 165551882,tess,false_positive,12.1582804,3430.7762638,2.1406837,12.5441
TIC 441334829,tess,false_positive,4.4433921,6480.0,3.414,12.5449
KIC 2305543,kepler,eclipse,0.681137796,105189.0,2.7287,12.545
TIC 294173437,tess,false_positive,5.555905,3750.0,3.459,12.5454
TIC 335489455,tess,false_positive,2.1176601,2000.0,3.591,12.5455
KIC 4544628,kepler,blend,0.729724346,23.0,2.699,12.546
TIC 336267424,tess,false_positive,1.4821845,16269.2562793,2.5956827,12.5466
KIC 8822366,kepler,transit,30.8639476,256.5,8.864,12.547
TIC 26017005,tess,transit,4.0984741,16869.9465037,2.323409,12.5489
KIC 6029239,kepler,transit,8.512037736,597.8,2.1861,12.549
KIC 7295235,kepler,transit,3.179267286,200.9,1.0246,12.55
TIC 113919944,tess,false_positive,1.2297408,4020.0,1.234,12.55
KIC 1434395,kepler,blend,2.2227289,279.1,2.617,12.552
KIC 5024476,kepler,variable,222.068928,643.0,1.938,12.552
KIC 3230787,kepler,eclipse,17.734020239,186680.0,7.27595,12.553
TIC 349972412,tess,transit,2.4261538,754.8303067,2.1344641,12.5542
TIC 73649615,tess,transit,1.2392569,2917.3714571,1.0860452,12.5554
KIC 5384079,kepler,transit,7.05675145,130.0,2.0261,12.556
KIC 8649876,kepler,variable,10.4212788,148.0,28.4832,12.556
KIC 6616218,kepler,transit,2.46106962,84.2,2.184,12.557
KIC 1026957,kepler,transit,21.76129812,1300.7,1.243,12.559
KIC 6026924,kepler,transit,56.644452,104.6,16.551,12.561
TIC 197643976,tess,transit,3.535713,3116.0,2.148,12.5638
TIC 1101909431,tess,false_positive,23.2556119,35720.0,7.878,12.5638
KIC 8456679,kepler,transit,1.73513619,952.6,2.2741,12.566
KIC 10268714,kepler,variable,452.65206,175.1,19.87,12.568
TIC 151920165,tess,transit,3.4671474,4770.0,2.405,12.5695
TIC 283015592,tess,false_positive,3.7027104,12813.0,3.572,12.5696
KIC 4247991,kepler,transit,104.3519624,243.8,3.695,12.57
TIC 137543637,tess,false_positive,1.2833113,4450.0,1.353,12.574
TIC 44745133,tess,transit,7.8181434,3650.0,4.98,12.5757
TIC 120585579,tess,false_positive,6.340315,25410.703288,4.249306,12.5766
TIC 269269740,tess,false_positive,1.8639309,3640.0,3.297,12.5769
TIC 283702603,tess,false_positive,0.6691882,2850.0,1.347,12.5772
KIC 4763020,kepler,variable,384.09781,100.1,12.55,12.578
KIC 8579684,kepler,variable,2.08802799,70.8,24.017,12.579
KIC 9973855,kepler,blend,2.95600563,76.1,2.6717,12.58
KIC 4584865,kepler,blend,1.75254087,42.5,4.098,12.58
KIC 10471515,kepler,transit,3.7847507,33.5,2.924,12.581
TIC 172370679,tess,transit,29.0902271,37562.3332736,4.6769826,12.5826
KIC 8007262,kepler,variable,1.345078434,3025.0,10.19,12.583
KIC 9304101,kepler,transit,13.24503482,156.1,4.4078,12.584
TIC 172376068,tess,false_positive,6.1211661,4248.0,2.501,12.585
TIC 12611594,tess,transit,1.9155258,7383.1867077,3.5663951,12.5866
TIC 132534906,tess,false_positive,3.0617364,6620.0,1.947,12.5874
TIC 332558858,tess,transit,13.3368173,8210.0,4.384,12.5882
KIC 10531955,kepler,transit,2.344512589,58.9,1.4116,12.589
KIC 2444412,kepler,transit,14.91095177,864.5,3.325,12.593
KIC 8242350,kepler,eclipse,6.993576155,2924.0,21.2695,12.594
KIC 6678383,kepler,transit,11.427550984,500.9,4.6074,12.596
KIC 9849884,kepler,blend,5.35745121,78.2,2.592,12.596
TIC 22020459,tess,false_positive,1.3328042,1960.0,2.75,12.5961
TIC 374847873,tess,false_positive,2.0391741,5740.0,0.849,12.5964
KIC 10817600,kepler,blend,2.74703312,152.2,2.655,12.597
KIC 3532510,kepler,variable,106.779168,163.0,1.905,12.598
KIC 8254882,kepler,blend,0.92565941,30.0,1.488,12.6
KIC 6268722,kepler,eclipse,2.638432816,48488.0,2.42989,12.601
KIC 3546821,kepler,variable,561.08191,229.1,14.94,12.602
TIC 38686737,tess,false_positive,2.24704,18890.4,2.713,12.6038
TIC 4999813,tess,false_positive,2.0849517,2380.0,3.099,12.6063
TIC 144970275,tess,false_positive,2.5313424,5830.0,2.246,12.6067
TIC 27454084,tess,transit,348.5786062,3951.4233244,3.7493976,12.6087
KIC 5343976,kepler,eclipse,4.331392455,200403.0,3.7278,12.612
KIC 7976435,kepler,variable,3.33287187,,7.13,12.614
KIC 5039053,kepler,variable,401.38712,166.2,32.21,12.616
KIC 9086251,kepler,transit,6.89213244,82.0,1.725,12.618
KIC 10362031,kepler,blend,3.2136904,55.8,2.205,12.618
TIC 166648874,tess,transit,15.1512051,4955.304292,2.3438166,12.6196
KIC 12735740,kepler,transit,282.5253558,9746.4,10.7965,12.62
TIC 185482513,tess,false_positive,1.2368321,1930.0,2.144,12.6206
KIC 10387742,kepler,transit,3.03267135,42.4,1.774,12.623
KIC 3440118,kepler,transit,19.57783279,432.6,1.9857,12.624
TIC 1133072,tess,false_positive,0.846542,2524.567663,2.408837,12.625
KIC 5172274,kepler,eclipse,6.12650913,2434.0,15.43,12.625
KIC 7679812,kepler,transit,38.5763483,282.1,19.861,12.626
TIC 294599100,tess,false_positive,5.6133922,15850.0,1.424,12.6275
KIC 6071903,kepler,transit,24.30784323,677.1,2.6054,12.63
KIC 4768756,kepler,blend,2.40440112,27.1,5.49,12.632
KIC 9598315,kepler,variable,339.18109,157.9,5.34,12.637
KIC 7100673,kepler,transit,5.99273265,69.8,2.6502,12.639
TIC 102734241,tess,transit,10.9048392,4030.7760993,1.5530648,12.6396
TIC 321436679,tess,false_positive,2.1263167,7318.4567789,2.6213684,12.6396
KIC 9451096,kepler,eclipse,1.250390814,231167.0,3.7184,12.64
TIC 219467837,tess,false_positive,39.9753375,9160.0,6.088,12.64
KIC 7137213,kepler,eclipse,28.64338839,624.3,1.2246,12.642
KIC 8029197,kepler,blend,2.15292788,41.4,3.043,12.643
TIC 258871793,tess,false_positive,9.1469122,8770.0961182,4.618497,12.6445
TIC 389999924,tess,false_positive,4.7606207,7813.8313853,5.9420443,12.6453
KIC 4253860,kepler,eclipse,155.046089,2238.0,10.205,12.649
KIC 8288404,kepler,eclipse,519.80221867,77183.1,14.9678,12.651
TIC 219366908,tess,false_positive,0.6293198,3730.0,1.129,12.653
TIC 152685831,tess,false_positive,3.4714171,3580.0,3.006,12.6532
TIC 71854732,tess,false_positive,3.1004285,12784.0,3.513,12.6532
KIC 9471974,kepler,transit,190.3200468,1141.7,15.284,12.654
KIC 3554819,kepler,variable,43.22793081,,1.39,12.654
KIC 7024511,kepler,blend,66.1544958,1972.0,6.945,12.655
KIC 10028352,kepler,eclipse,1.75147897,76.7,7.89,12.655
TIC 292797572,tess,false_positive,2.8013515,4590.0,5.405,12.6554
TIC 311408969,tess,transit,3.5852284,16909.228538,3.0197224,12.658
KIC 11768970,kepler,eclipse,15.541358818,10308.2,2.44433,12.658
KIC 9655419,kepler,eclipse,1.92149487,1006.0,1.891,12.659
KIC 9450647,kepler,transit,9.940666412,520.2,3.9092,12.663
KIC 6152521,kepler,variable,0.94895231,57.7,3.952,12.669
KIC 7943535,kepler,eclipse,4.719336335,12367.1,2.83787,12.672
KIC 7955301,kepler,eclipse,15.32763411,17749.0,6.0662,12.672
KIC 11259686,kepler,transit,34.4359387,424.5,5.82,12.674
KIC 9936080,kepler,variable,355.79978,172.3,5.972,12.674
KIC 12062667,kepler,blend,2.92928244,268.6,6.794,12.674
TIC 293978434,tess,false_positive,1.5971426,2150.0,3.316,12.6746
TIC 288144647,tess,transit,3.8553342,6624.0,1.895,12.6758
KIC 5527172,kepler,eclipse,3.183961388,39268.0,3.7875,12.678
KIC 10801100,kepler,variable,102.653705,687.3,53.5887,12.678
TIC 144700903,tess,transit,2.32664,7844.7831198,1.6497284,12.6785
TIC 32408928,tess,false_positive,1.0435229,4970.0,1.476,12.6825
TIC 327210623,tess,false_positive,2.128423,11080.0,2.872,12.6827
KIC 3969687,kepler,transit,16.3583482,116.4,9.858,12.683
TIC 27916356,tess,transit,3.2346944,10156.5613928,3.5710893,12.6877
KIC 4840327,kepler,eclipse,26.737139497,53516.1,4.68919,12.688
KIC 8553788,kepler,eclipse,1.606163631,144603.0,4.92516,12.691
KIC 4548098,kepler,transit,3.82315697,47.2,2.388,12.692
KIC 8553907,kepler,eclipse,42.032096076,391261.0,11.6768,12.694
TIC 289441015,tess,false_positive,1.5342604,1768.0,3.271,12.695
KIC 7601918,kepler,blend,0.621361411,45.0,1.0628,12.696
TIC 284305328,tess,false_positive,2.2963814,7950.0,2.649,12.6967
KIC 4814502,kepler,transit,4.94330596,126.2,2.9334,12.697
KIC 11199725,kepler,blend,1.032967155,127.3,1.17,12.698
TIC 172630205,tess,false_positive,0.599092,1290.0,1.232,12.6989
KIC 8008067,kepler,transit,15.77111067,547.1,5.0574,12.701
KIC 11250587,kepler,transit,7.256962446,463.2,4.9402,12.702
KIC 4035675,kepler,eclipse,2.873657901,43895.0,2.1054,12.702
TIC 219041246,tess,transit,10.4419896,3992.4372644,1.714349,12.7022
KIC 5024414,kepler,blend,1.525924746,74.1,1.955,12.705
KIC 8240797,kepler,transit,13.09390911,398.7,2.2805,12.706
TIC 161032923,tess,transit,3.9652485,3680.7544436,1.0112593,12.7067
TIC 83181153,tess,transit,,3407.8486864,5.1289452,12.7079
TIC 373614579,tess,false_positive,8.2064867,29281.2259569,2.9678542,12.7085
KIC 8429415,kepler,blend,1.352564873,56.7,3.469,12.709
KIC 12159249,kepler,transit,3.74443645,73.3,2.9191,12.71
KIC 8684730,kepler,transit,46.15119482,1817.3,6.3427,12.711
KIC 12785320,kepler,transit,19.96367208,270.9,2.6403,12.713
KIC 9304842,kepler,variable,131.68018,2067.0,14.73,12.714
KIC 5425908,kepler,variable,289.76961138,,3.19,12.714
TIC 390048041,tess,false_positive,3.0491667,6641.051542,4.0262835,12.715
TIC 77102895,tess,false_positive,1.0962372,2460.0,2.336,12.7158
KIC 9717943,kepler,transit,6.11010439,59.7,2.314,12.716
TIC 366119858,tess,transit,48.2590904,6743.0,6.299,12.7199
KIC 4472818,kepler,transit,70.9672087,784.7,6.9623,12.72
KIC 10407464,kepler,blend,0.93373711,12.9,3.151,12.72
KIC 2989404,kepler,transit,1.6783263,146.3,2.5123,12.722
TIC 100267480,tess,false_positive,0.87741,12050.0,0.472,12.722
TIC 260609205,tess,false_positive,4.4617755,18854.6431909,5.4532494,12.7222
TIC 229091748,tess,false_positive,0.4568,3428.7,0.548,12.7226
KIC 8559863,kepler,eclipse,22.470494368,45979.0,7.39097,12.723
KIC 6443392,kepler,variable,0.776976021,21245.0,1.95401,12.723
KIC 4255422,kepler,eclipse,165.40574995,66402.0,13.6363,12.724
KIC 4469825,kepler,variable,253.87706,265.6,11.18,12.724
KIC 9159461,kepler,variable,80.519237,92.5,4.044,12.725
KIC 10136549,kepler,transit,3.29276797,80.7,4.8069,12.727
KIC 3642289,kepler,transit,6.002548291,202.0,4.1628,12.73
TIC 305512837,tess,false_positive,3.0223957,14800.0,3.272,12.7316
KIC 9243795,kepler,eclipse,14.443127448,41685.3,8.33598,12.732
TIC 437156845,tess,false_positive,3.4906402,4580.0,1.586,12.7325
KIC 8669092,kepler,variable,1.000840564,2714.4,1.3292,12.733
KIC 2576224,kepler,blend,2.21701025,29.4,2.148,12.734
KIC 5098757,kepler,variable,2.954598,337.8,24.79,12.734
TIC 190981760,tess,false_positive,3.5463582,6020.0,4.168,12.7345
KIC 10613718,kepler,variable,0.587938916,7339.5,1.40211,12.735
KIC 11760860,kepler,transit,2.41660149,83.6,1.9699,12.737
KIC 4069213,kepler,eclipse,5.194256813,38851.4,7.25775,12.739
KIC 6461675,kepler,variable,342.830882,450.7,3.826,12.739
KIC 9449320,kepler,variable,28.34230575,,1.65,12.74
KIC 5436415,kepler,variable,273.223848,469.9,3.787,12.741
KIC 10219361,kepler,variable,117.634213,253.1,3.82,12.742
KIC 8190354,kepler,blend,1.615758517,41.7,1.734,12.743
KIC 7464205,kepler,variable,151.31847,105.4,16.45,12.744
KIC 2576692,kepler,eclipse,87.87826191,339056.0,12.8138,12.744
KIC 3458687,kepler,variable,0.98376204,55.0,10.052,12.745
KIC 6205460,kepler,eclipse,3.722775537,107594.0,14.3309,12.746
TIC 7020254,tess,transit,20.2730282,17182.0,3.651,12.7462
TIC 287139872,tess,transit,32.7135406,1469.2598788,5.075467,12.7463
KIC 10386922,kepler,transit,296.6375817,2763.1,16.425,12.747
TIC 458686847,tess,transit,1.2916034,1566.7959545,1.3077871,12.7482
KIC 9093566,kepler,variable,0.94356284,13.4,5.721,12.749
TIC 413376180,tess,transit,1.3541342,20039.5506701,2.0812883,12.7492
KIC 7935997,kepler,variable,322.55663046,,3.74,12.75
TIC 2016376984,tess,false_positive,2.317939,13140.0,1.676,12.7509
KIC 10266852,kepler,variable,179.27230765,,2.21,12.752
TIC 452972453,tess,false_positive,3.2358247,3260.0,3.629,12.753
TIC 287145649,tess,transit,3.6015056,13630.0,3.024,12.7533
KIC 11152950,kepler,blend,4.17363793,49.7,2.738,12.754
KIC 5641294,kepler,eclipse,2.6160943,29.3,21.34,12.754
TIC 156816238,tess,false_positive,2.1461672,14110.0,1.942,12.7553
KIC 8822585,kepler,variable,1.627538928,39.0,5.583,12.76
KIC 2570767,kepler,blend,1.89124453,31.0,5.08,12.76
TIC 61205803,tess,transit,4.2186625,18527.6525232,3.2580998,12.7628
KIC 6437993,kepler,variable,1.39797542,43.2,9.06,12.763
TIC 59843967,tess,transit,2.5167257,16406.5457432,2.5896099,12.7632
KIC 7364176,kepler,transit,135.1879934,663.4,8.8191,12.765
TIC 268823307,tess,transit,3.5484481,7022.0056891,4.5123025,12.7655
TIC 468987719,tess,transit,3.3326812,17008.0,3.125,12.7656
TIC 267572272,tess,transit,2.7974757,18699.8504805,2.2149132,12.7678
KIC 4732137,kepler,variable,393.946106,747.5,6.012,12.768
KIC 11075429,kepler,transit,23.9210408,158.3,5.174,12.768
KIC 12506417,kepler,variable,283.72675,84.6,15.49,12.768
TIC 443042089,tess,false_positive,0.5496848,2860.0,0.82,12.7683
KIC 5637036,kepler,variable,171.046664,731.0,2.438,12.769
KIC 12454461,kepler,transit,7.46718958,75.7,3.633,12.77
KIC 10649230,kepler,blend,0.447820618,58.3,0.4199,12.77
KIC 10984090,kepler,transit,51.07926451,736.8,6.3729,12.772
TIC 293075732,tess,false_positive,0.5666806,1530.0,0.722,12.7726
KIC 6718474,kepler,variable,590.44065,125.7,7.55,12.773
KIC 10130039,kepler,transit,25.0985083,167.6,2.7727,12.776
KIC 5179609,kepler,eclipse,43.9311596,9304.4,12.9395,12.776
KIC 8454250,kepler,blend,5.082722475,1974.1,5.9139,12.777
KIC 5306862,kepler,eclipse,2.025580416,44998.1,4.48448,12.777
KIC 8052474,kepler,eclipse,245.4382021,11311.6,14.502,12.777
KIC 5597970,kepler,eclipse,6.71738328,164979.0,3.60057,12.778
TIC 412257781,tess,false_positive,1.1894812,4130.0,3.047,12.7797
TIC 45684223,tess,false_positive,6.5832019,5280.0,3.135,12.7818
TIC 312899686,tess,false_positive,4.4138638,11300.0,2.387,12.7821
TIC 194179013,tess,false_positive,3.1785277,20330.0,5.974,12.7825
KIC 10528068,kepler,transit,158.6850022,898.3,11.5372,12.783
KIC 4285087,kepler,eclipse,2.243015737,277946.0,4.31675,12.785
TIC 290302097,tess,false_positive,2.9918201,3410.0,2.231,12.7858
KIC 11019987,kepler,transit,6.9131732,39.1,4.73,12.788
TIC 455784423,tess,transit,3.9365629,15461.0,2.19,12.7882
KIC 8378656,kepler,eclipse,3.62944008,130083.0,5.94104,12.789
KIC 9579641,kepler,transit,7.12594387,192.4,3.0014,12.791
TIC 260476837,tess,false_positive,2.23294,16930.0,2.032,12.7918
TIC 369581703,tess,false_positive,8.508462,10649.0,2.716,12.7919
TIC 263203229,tess,false_positive,5.0061978,6438.0,3.521,12.792
KIC 11341314,kepler,blend,9.8338474,57.6,14.585,12.792
TIC 70440470,tess,transit,3.0354017,16196.2158157,2.8809533,12.7923
KIC 5126932,kepler,variable,208.18711785,394.7,2.5404,12.793
KIC 3730176,kepler,variable,399.49671,139.3,5.351,12.796
KIC 7837526,kepler,eclipse,28.297207229,23193.1,3.94247,12.796
KIC 8613338,kepler,variable,527.29093,200.8,14.305,12.796
KIC 10581918,kepler,variable,1.801863222,262582.0,7.2492,12.796
KIC 6289257,kepler,transit,19.67409703,204.9,3.7535,12.797
KIC 9910942,kepler,blend,8.4803326,35.6,5.918,12.797
TIC 332534326,tess,transit,2.4993895,10610.0,2.99,12.7979
KIC 10219288,kepler,variable,3.381607,440.6,7.627,12.798
KIC 4569590,kepler,variable,41.3701638,6907.1,29.254,12.799
TIC 42763678,tess,false_positive,1.7246234,11820.0,1.979,12.7993
TIC 274198407,tess,transit,4.662632,1943.3492565,2.8167212,12.7994
TIC 130611752,tess,false_positive,0.4405893,1850.0,1.075,12.8004
KIC 1718958,kepler,transit,1.41975831,60.9,1.429,12.801
TIC 63189173,tess,transit,2.2984058,30832.0537335,2.0873186,12.8033
KIC 9886361,kepler,transit,7.03146295,85.4,5.922,12.805
TIC 376981340,tess,false_positive,4.0249712,20420.7314775,2.5421502,12.806
KIC 3846515,kepler,blend,0.888045184,90.6,2.1961,12.807
KIC 3114811,kepler,transit,11.08956602,148.1,6.2877,12.808
KIC 3102024,kepler,eclipse,13.782522208,248937.0,8.27762,12.809
TIC 270435047,tess,false_positive,1.8011961,2280.0,3.23,12.8114
KIC 6774408,kepler,eclipse,0.85450941,13.7,3.723,12.812
KIC 3324644,kepler,variable,2.882424694,67298.0,25.91,12.812
TIC 610976842,tess,transit,4.0248735,23775.0,2.384,12.813
TIC 56658270,tess,transit,8.8349261,6132.2553437,6.2442811,12.8131
KIC 8196180,kepler,variable,3.671661096,129243.0,4.29947,12.814
TIC 27244707,tess,false_positive,1.6882863,5190.0,2.636,12.816
KIC 4914566,kepler,transit,22.2420032,63.5,7.532,12.816
TIC 161687209,tess,false_positive,1.2529962,14080.0,1.083,12.8161
KIC 8098300,kepler,eclipse,4.305917719,361389.0,5.61993,12.817
KIC 7755636,kepler,transit,16.00496657,377.5,6.5047,12.818
KIC 9895004,kepler,blend,2.250826647,534.4,1.536,12.82
KIC 5168498,kepler,variable,219.74735,190.4,22.48,12.821
KIC 5031804,kepler,variable,1.37347867,289.9,12.62,12.821
TIC 269077474,tess,false_positive,1.3164901,3580.0,1.389,12.8212
TIC 309694541,tess,transit,3.3119514,5629.2157825,4.5870457,12.8222
TIC 389900760,tess,transit,5.7998189,8567.3390223,1.014374,12.8233
KIC 6197215,kepler,transit,10.61345333,150.2,0.9829,12.824
TIC 424699834,tess,false_positive,2.4011407,3193.9893038,3.6926411,12.8257
KIC 10019399,kepler,eclipse,11.805707539,2052.1,2.0494,12.829
KIC 8841616,kepler,eclipse,1.679585725,101786.0,7.34648,12.833
KIC 9119568,kepler,blend,5.54867998,68.9,4.665,12.837
TIC 368287008,tess,transit,3.3491408,7210.0,1.207,12.8387
TIC 46772529,tess,false_positive,10.6332248,36558.0,3.436,12.8397
KIC 9602421,kepler,blend,3.55661906,23.3,5.396,12.84
KIC 11656246,kepler,transit,18.11473813,241.5,5.2706,12.841
TIC 440113053,tess,transit,1.805376,21680.3724998,2.0790249,12.8416
KIC 3764714,kepler,variable,6.63449721,919.1,22.982,12.842
TIC 373576942,tess,false_positive,0.8912218,9160.0,1.846,12.8424
KIC 7024222,kepler,blend,1.633107509,60.8,1.491,12.843
KIC 6228703,kepler,eclipse,4.200206781,82364.4,5.21948,12.843
KIC 7132015,kepler,blend,6.99510404,71.8,1.7556,12.843
KIC 7588436,kepler,variable,23.3924063,62.3,3.416,12.845
